Project,Country,Date,Site,Latitude,Longitude,Species,Bag_number,Genotype,Cookie_no,Sophie,Condition,Tank_color,Temperature,PAM1,PAM2,Pam_value,comments,Timepoint
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,37,13,17,ICRA13,wild,4-yellow,39,,,0.268,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,42,14,18,ICRA14,wild,4-yellow,39,,,0.228,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,43,15,19,ICRA15,wild,4-yellow,39,,,0.121,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,39,16,20,ICRA16,wild,4-yellow,39,,,0.157,No valid corresponding metadata; colony placed in same tub as genotype 8,420
ESA,TUT,2232026,5,-14.3381,-170.79341,AHYA,26,1,1,AHYA1,wild,5-orange,36,,,0.555,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,AHYA,35,2,2,AHYA2,wild,5-orange,36,,,0.561,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,AABR,34,1,3,AABR1,wild,5-orange,36,,,0.567,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,AABR,33,2,4,AABR2,wild,5-orange,36,,,0.469,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,23,1,5,ICRA1,wild,5-orange,36,,,0.501,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,16,2,6,ICRA2,wild,5-orange,36,,,0.478,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,24,3,7,ICRA3,wild,5-orange,36,,,0.546,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,22,4,8,ICRA4,wild,5-orange,36,,,0.564,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,18,5,9,ICRA5,wild,5-orange,36,,,0.481,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,19,6,10,ICRA6,wild,5-orange,36,,,0.492,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,21,7,11,ICRA7,wild,5-orange,36,,,0.503,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,38,8,12,ICRA8,wild,5-orange,36,,,0.57,No valid corresponding metadata; colony placed in same tub as genotype 16,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,41,9,13,ICRA9,wild,5-orange,36,,,0.528,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,44,10,14,ICRA10,wild,5-orange,36,,,0.536,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,17,11,15,ICRA11,wild,5-orange,36,,,0.493,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,36,12,16,ICRA12,wild,5-orange,36,,,0.575,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,37,13,17,ICRA13,wild,5-orange,36,,,0.588,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,42,14,18,ICRA14,wild,5-orange,36,,,0.574,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,43,15,19,ICRA15,wild,5-orange,36,,,0.586,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,39,16,20,ICRA16,wild,5-orange,36,,0.624,0.636,No valid corresponding metadata; colony placed in same tub as genotype 8; repeated just cause due to initial high reading,420
ESA,TUT,2232026,5,-14.3381,-170.79341,AHYA,26,1,1,AHYA1,wild,6-brown,29,,,0.63,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,AHYA,35,2,2,AHYA2,wild,6-brown,29,,,0.641,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,AABR,34,1,3,AABR1,wild,6-brown,29,,,0.638,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,AABR,33,2,4,AABR2,wild,6-brown,29,,,0.632,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,23,1,5,ICRA1,wild,6-brown,29,,,0.575,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,16,2,6,ICRA2,wild,6-brown,29,,,0.615,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,24,3,7,ICRA3,wild,6-brown,29,,,0.61,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,22,4,8,ICRA4,wild,6-brown,29,,,0.598,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,18,5,9,ICRA5,wild,6-brown,29,,,0.617,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,19,6,10,ICRA6,wild,6-brown,29,,,0.568,really small frag,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,21,7,11,ICRA7,wild,6-brown,29,,,0.612,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,38,8,12,ICRA8,wild,6-brown,29,,,0.62,No valid corresponding metadata; colony placed in same tub as genotype 16,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,41,9,13,ICRA9,wild,6-brown,29,,,0.618,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,44,10,14,ICRA10,wild,6-brown,29,,,0.597,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,17,11,15,ICRA11,wild,6-brown,29,,,0.606,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,36,12,16,ICRA12,wild,6-brown,29,,,0.597,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,37,13,17,ICRA13,wild,6-brown,29,,,0.632,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,42,14,18,ICRA14,wild,6-brown,29,,,0.61,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,43,15,19,ICRA15,wild,6-brown,29,,,0.632,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,39,16,20,ICRA16,wild,6-brown,29,,,0.61,No valid corresponding metadata; colony placed in same tub as genotype 8,420
ESA,TUT,2232026,5,-14.3381,-170.79341,AHYA,26,1,1,AHYA1,wild,7-grey,35,,,0.605,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,AHYA,35,2,2,AHYA2,wild,7-grey,35,,,0.634,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,AABR,34,1,3,AABR1,wild,7-grey,35,,,0.627,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,AABR,33,2,4,AABR2,wild,7-grey,35,,,0.65,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,23,1,5,ICRA1,wild,7-grey,35,,,0.557,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,16,2,6,ICRA2,wild,7-grey,35,,,0.557,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,24,3,7,ICRA3,wild,7-grey,35,,,0.609,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,22,4,8,ICRA4,wild,7-grey,35,,,0.628,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,18,5,9,ICRA5,wild,7-grey,35,,,0.568,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,19,6,10,ICRA6,wild,7-grey,35,,,0.568,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,21,7,11,ICRA7,wild,7-grey,35,,,0.584,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,38,8,12,ICRA8,wild,7-grey,35,,,0.669,No valid corresponding metadata; colony placed in same tub as genotype 16,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,41,9,13,ICRA9,wild,7-grey,35,,,0.592,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,44,10,14,ICRA10,wild,7-grey,35,,,0.575,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,17,11,15,ICRA11,wild,7-grey,35,,,0.612,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,36,12,16,ICRA12,wild,7-grey,35,,,0.616,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,37,13,17,ICRA13,wild,7-grey,35,,,0.584,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,42,14,18,ICRA14,wild,7-grey,35,,,0.636,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,43,15,19,ICRA15,wild,7-grey,35,,,0.615,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,39,16,20,ICRA16,wild,7-grey,35,,,0.649,No valid corresponding metadata; colony placed in same tub as genotype 8,420
ESA,TUT,2232026,5,-14.3381,-170.79341,AHYA,26,1,1,AHYA1,wild,8-purple,37,,,0.473,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,AHYA,35,2,2,AHYA2,wild,8-purple,37,,,0.515,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,AABR,34,1,3,AABR1,wild,8-purple,37,,,0.431,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,AABR,33,2,4,AABR2,wild,8-purple,37,,,0.421,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,23,1,5,ICRA1,wild,8-purple,37,,,0.532,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,16,2,6,ICRA2,wild,8-purple,37,,,0.452,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,24,3,7,ICRA3,wild,8-purple,37,,,0.509,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,22,4,8,ICRA4,wild,8-purple,37,,,0.478,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,18,5,9,ICRA5,wild,8-purple,37,,,0.461,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,19,6,10,ICRA6,wild,8-purple,37,,,0.471,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,21,7,11,ICRA7,wild,8-purple,37,,,0.459,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,38,8,12,ICRA8,wild,8-purple,37,,,0.46,No valid corresponding metadata; colony placed in same tub as genotype 16,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,41,9,13,ICRA9,wild,8-purple,37,,,0.489,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,44,10,14,ICRA10,wild,8-purple,37,,,0.511,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,17,11,15,ICRA11,wild,8-purple,37,,,0.396,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,36,12,16,ICRA12,wild,8-purple,37,,,0.509,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,37,13,17,ICRA13,wild,8-purple,37,,,0.566,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,42,14,18,ICRA14,wild,8-purple,37,,,0.568,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,43,15,19,ICRA15,wild,8-purple,37,,,0.536,,420
ESA,TUT,2232026,5,-14.3381,-170.79341,ICRA,39,16,20,ICRA16,wild,8-purple,37,,,0.526,No valid corresponding metadata; colony placed in same tub as genotype 8,420
