Project,Country,Date,Site,Latitude,Longitude,Species,Bag_number,Genotype,Cookie_no,Sophie,Condition,Tank_color,Temperature,PAM1,PAM2,Pam_value,comments,Timepoint
ESA,TUT,20260210,11,-14.33699,-170.71101,AABR,21,2,4,AABR2,wild,6-brown,39,,,0.14,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,ICRA,10,1,5,ICRA1,wild,6-brown,39,,,0.069,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,ICRA,20,2,6,ICRA2,wild,6-brown,39,,,0.102,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,ICRA,19,3,7,ICRA3,wild,6-brown,39,,,0.247,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,ICRA,29,4,8,ICRA4,wild,6-brown,39,,,0.104,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,ICRA,26,5,9,ICRA5,wild,6-brown,39,,,0.012,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,ICRA,4,6,10,ICRA6,wild,6-brown,39,,,0.046,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,ICRA,28,7,11,ICRA7,wild,6-brown,39,,,0,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,ICRA,27,8,12,ICRA8,wild,6-brown,39,,,0.01,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,AGLO,23,1,13,AGLO1,wild,6-brown,39,,,0.058,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,AGLO,24,2,14,AGLO2,wild,6-brown,39,,,0.161,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,AGLO,11,3,15,AGLO3,wild,6-brown,39,,,0.027,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,AGLO,12,4,16,AGLO4,wild,6-brown,39,,,0.145,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,AGLO,13,5,17,AGLO5,wild,6-brown,39,,,0.025,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,AGLO,33,6,18,AGLO6,wild,6-brown,39,,,0.19,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,AGLO,14,7,19,AGLO7,wild,6-brown,39,,,0.186,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,AGLO,32,8,20,AGLO8,wild,6-brown,39,,,0.123,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,AHYA,18,1,1,AHYA1,wild,7-grey,32,,,0.675,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,AHYA,16,2,2,AHYA2,wild,7-grey,32,,,0.628,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,AABR,17,1,3,AABR1,wild,7-grey,32,,,0.657,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,AABR,21,2,4,AABR2,wild,7-grey,32,,,0.643,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,ICRA,10,1,5,ICRA1,wild,7-grey,32,,,0.643,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,ICRA,20,2,6,ICRA2,wild,7-grey,32,,,0.622,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,ICRA,19,3,7,ICRA3,wild,7-grey,32,,,0.636,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,ICRA,29,4,8,ICRA4,wild,7-grey,32,,,0.615,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,ICRA,26,5,9,ICRA5,wild,7-grey,32,,,0.661,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,ICRA,4,6,10,ICRA6,wild,7-grey,32,,,0.637,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,ICRA,28,7,11,ICRA7,wild,7-grey,32,,,0.601,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,ICRA,27,8,12,ICRA8,wild,7-grey,32,,,0.663,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,AGLO,23,1,13,AGLO1,wild,7-grey,32,,,0.684,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,AGLO,24,2,14,AGLO2,wild,7-grey,32,,,0.656,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,AGLO,11,3,15,AGLO3,wild,7-grey,32,,,0.669,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,AGLO,12,4,16,AGLO4,wild,7-grey,32,,,0.666,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,AGLO,13,5,17,AGLO5,wild,7-grey,32,,,0.653,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,AGLO,33,6,18,AGLO6,wild,7-grey,32,,,0.659,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,AGLO,14,7,19,AGLO7,wild,7-grey,32,,,0.682,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,AGLO,32,8,20,AGLO8,wild,7-grey,32,,,0.683,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,AHYA,18,1,1,AHYA1,wild,8-purple,36,,,0.555,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,AHYA,16,2,2,AHYA2,wild,8-purple,36,,,0.46,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,AABR,17,1,3,AABR1,wild,8-purple,36,,,0.636,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,AABR,21,2,4,AABR2,wild,8-purple,36,,,0.649,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,ICRA,10,1,5,ICRA1,wild,8-purple,36,,,0.475,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,ICRA,20,2,6,ICRA2,wild,8-purple,36,,,0.441,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,ICRA,19,3,7,ICRA3,wild,8-purple,36,,,0.594,rubberband on coral sooo small; ,420
ESA,TUT,20260210,11,-14.33699,-170.71101,ICRA,29,4,8,ICRA4,wild,8-purple,36,,,0.588,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,ICRA,26,5,9,ICRA5,wild,8-purple,36,,,0.468,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,ICRA,4,6,10,ICRA6,wild,8-purple,36,,,0.517,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,ICRA,28,7,11,ICRA7,wild,8-purple,36,,,0.56,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,ICRA,27,8,12,ICRA8,wild,8-purple,36,,,0.582,looks white allround,420
ESA,TUT,20260210,11,-14.33699,-170.71101,AGLO,23,1,13,AGLO1,wild,8-purple,36,,,0.579,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,AGLO,24,2,14,AGLO2,wild,8-purple,36,,,0.621,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,AGLO,11,3,15,AGLO3,wild,8-purple,36,,,0.619,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,AGLO,12,4,16,AGLO4,wild,8-purple,36,,,0.617,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,AGLO,13,5,17,AGLO5,wild,8-purple,36,,,0.639,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,AGLO,33,6,18,AGLO6,wild,8-purple,36,,,0.659,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,AGLO,14,7,19,AGLO7,wild,8-purple,36,,,0.654,,420
ESA,TUT,20260210,11,-14.33699,-170.71101,AGLO,32,8,20,AGLO8,wild,8-purple,36,,,0.656,,420
