Project,Country,Date,Site,Latitude,Longitude,Species,Bag_number,Genotype,Cookie_no,Sophie,Condition,Tank_color,Temperature,PAM1,PAM2,Pam_value,comments,Timepoint
ESA,TUT,22020206,4,-14.36102,-170.78142,AABR,6,1,3,AABR1,wild,2-blue,39,,,0.039,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AABR,7,2,4,AABR2,wild,2-blue,39,,,0.101,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,25,1,5,AGLO1,wild,2-blue,39,,,0.008,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,27,2,6,AGLO2,wild,2-blue,39,,,0.093,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,22,3,7,AGLO3,wild,2-blue,39,,,0.042,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,26,4,8,AGLO4,wild,2-blue,39,,,0.073,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,34,5,9,AGLO5,wild,2-blue,39,,,0.157,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,24,6,10,AGLO6,wild,2-blue,39,,,0.038,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,21,7,11,AGLO7,wild,2-blue,39,,,0.094,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,35,8,12,AGLO8,wild,2-blue,39,,,0.044,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,64,1,13,ICRA1,wild,2-blue,39,,,0.191,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,41,2,14,ICRA2,wild,2-blue,39,,,0.132,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,42,3,15,ICRA3,wild,2-blue,39,,,0.108,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,61,4,16,ICRA4,wild,2-blue,39,,,0.136,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,62,5,17,ICRA5,wild,2-blue,39,,0.222,0.222,redo as value seemed unusually high,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,43,6,18,ICRA6,wild,2-blue,39,,0.097,0.051,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,63,7,19,ICRA7,wild,2-blue,39,,,0.145,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,44,8,20,ICRA8,wild,2-blue,39,,,0.168,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AHYA,16,1,1,AHYA1,wild,3-red,35,,,0.608,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AHYA,10,2,2,AHYA2,wild,3-red,35,,,0.591,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AABR,6,1,3,AABR1,wild,3-red,35,,,0.6,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AABR,7,2,4,AABR2,wild,3-red,35,,,0.628,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,25,1,5,AGLO1,wild,3-red,35,,,0.564,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,27,2,6,AGLO2,wild,3-red,35,,,0.611,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,22,3,7,AGLO3,wild,3-red,35,,,0.597,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,26,4,8,AGLO4,wild,3-red,35,,,0.631,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,34,5,9,AGLO5,wild,3-red,35,,,0.569,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,24,6,10,AGLO6,wild,3-red,35,,,0.594,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,21,7,11,AGLO7,wild,3-red,35,,,0.551,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,35,8,12,AGLO8,wild,3-red,35,,,0.626,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,64,1,13,ICRA1,wild,3-red,35,,,0.558,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,41,2,14,ICRA2,wild,3-red,35,,,0.578,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,42,3,15,ICRA3,wild,3-red,35,,,0.531,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,61,4,16,ICRA4,wild,3-red,35,,,0.583,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,62,5,17,ICRA5,wild,3-red,35,,,0.6,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,43,6,18,ICRA6,wild,3-red,35,,,0.616,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,63,7,19,ICRA7,wild,3-red,35,,,0.573,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,44,8,20,ICRA8,wild,3-red,35,,,0.604,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AHYA,16,1,1,AHYA1,wild,4-yellow,37,,,0.606,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AHYA,10,2,2,AHYA2,wild,4-yellow,37,,,0.591,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AABR,6,1,3,AABR1,wild,4-yellow,37,,0.585,0.536,repeated PAMs on both AABRs,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AABR,7,2,4,AABR2,wild,4-yellow,37,,0.382,0.356,really bleached; repeat PAM,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,25,1,5,AGLO1,wild,4-yellow,37,,,0.597,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,27,2,6,AGLO2,wild,4-yellow,37,,,0.51,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,22,3,7,AGLO3,wild,4-yellow,37,,,0.499,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,26,4,8,AGLO4,wild,4-yellow,37,,,0.476,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,34,5,9,AGLO5,wild,4-yellow,37,,,0.542,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,24,6,10,AGLO6,wild,4-yellow,37,,,0.459,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,21,7,11,AGLO7,wild,4-yellow,37,,,0.458,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,35,8,12,AGLO8,wild,4-yellow,37,,,0.534,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,64,1,13,ICRA1,wild,4-yellow,37,,,0.509,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,41,2,14,ICRA2,wild,4-yellow,37,,,0.54,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,42,3,15,ICRA3,wild,4-yellow,37,,,0.522,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,61,4,16,ICRA4,wild,4-yellow,37,,,0.508,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,62,5,17,ICRA5,wild,4-yellow,37,,,0.563,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,43,6,18,ICRA6,wild,4-yellow,37,,,0.57,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,63,7,19,ICRA7,wild,4-yellow,37,,,0.516,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,44,8,20,ICRA8,wild,4-yellow,37,,,0.578,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AHYA,16,1,1,AHYA1,wild,5-orange,37.5,,,0.412,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AHYA,10,2,2,AHYA2,wild,5-orange,37.5,,,0.441,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AABR,6,1,3,AABR1,wild,5-orange,37.5,,,0.385,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AABR,7,2,4,AABR2,wild,5-orange,37.5,,,0.457,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,25,1,5,AGLO1,wild,5-orange,37.5,,,0.363,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,27,2,6,AGLO2,wild,5-orange,37.5,,,0.433,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,22,3,7,AGLO3,wild,5-orange,37.5,,,0.433,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,26,4,8,AGLO4,wild,5-orange,37.5,,,0.369,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,34,5,9,AGLO5,wild,5-orange,37.5,,,0.446,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,24,6,10,AGLO6,wild,5-orange,37.5,,,0.479,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,21,7,11,AGLO7,wild,5-orange,37.5,,,0.352,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,35,8,12,AGLO8,wild,5-orange,37.5,,,0.399,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,64,1,13,ICRA1,wild,5-orange,37.5,,,0.44,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,41,2,14,ICRA2,wild,5-orange,37.5,,,0.401,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,42,3,15,ICRA3,wild,5-orange,37.5,,,0.462,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,61,4,16,ICRA4,wild,5-orange,37.5,,,0.442,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,62,5,17,ICRA5,wild,5-orange,37.5,,,0.448,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,43,6,18,ICRA6,wild,5-orange,37.5,,,0.474,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,63,7,19,ICRA7,wild,5-orange,37.5,,,0.473,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,44,8,20,ICRA8,wild,5-orange,37.5,,,0.524,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AHYA,16,1,1,AHYA1,wild,6-brown,36,,,0.631,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AHYA,10,2,2,AHYA2,wild,6-brown,36,,,0.612,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AABR,6,1,3,AABR1,wild,6-brown,36,,,0.594,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AABR,7,2,4,AABR2,wild,6-brown,36,,,0.538,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,25,1,5,AGLO1,wild,6-brown,36,,,0.565,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,27,2,6,AGLO2,wild,6-brown,36,,,0.558,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,22,3,7,AGLO3,wild,6-brown,36,,,0.575,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,26,4,8,AGLO4,wild,6-brown,36,,,0.603,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,34,5,9,AGLO5,wild,6-brown,36,,,0.608,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,24,6,10,AGLO6,wild,6-brown,36,,,0.576,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,21,7,11,AGLO7,wild,6-brown,36,,,0.559,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,35,8,12,AGLO8,wild,6-brown,36,,,0.635,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,64,1,13,ICRA1,wild,6-brown,36,,,0.554,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,41,2,14,ICRA2,wild,6-brown,36,,,0.571,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,42,3,15,ICRA3,wild,6-brown,36,,,0.558,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,61,4,16,ICRA4,wild,6-brown,36,,,0.552,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,62,5,17,ICRA5,wild,6-brown,36,,,0.587,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,43,6,18,ICRA6,wild,6-brown,36,,,0.577,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,63,7,19,ICRA7,wild,6-brown,36,,,0.584,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,44,8,20,ICRA8,wild,6-brown,36,,,0.583,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AHYA,16,1,1,AHYA1,wild,7-grey,38,,,0.385,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AHYA,10,2,2,AHYA2,wild,7-grey,38,,0.491,0.53,seemed oddly high; took second measurement,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AABR,6,1,3,AABR1,wild,7-grey,38,,,0.401,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AABR,7,2,4,AABR2,wild,7-grey,38,,,0.42,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,25,1,5,AGLO1,wild,7-grey,38,,,0.338,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,27,2,6,AGLO2,wild,7-grey,38,,,0.474,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,22,3,7,AGLO3,wild,7-grey,38,,,0.515,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,26,4,8,AGLO4,wild,7-grey,38,,,0.545,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,34,5,9,AGLO5,wild,7-grey,38,,,0.502,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,24,6,10,AGLO6,wild,7-grey,38,,,0.552,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,21,7,11,AGLO7,wild,7-grey,38,,,0.401,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,35,8,12,AGLO8,wild,7-grey,38,,,0.531,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,64,1,13,ICRA1,wild,7-grey,38,,,0.447,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,41,2,14,ICRA2,wild,7-grey,38,,,0.444,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,42,3,15,ICRA3,wild,7-grey,38,,,0.482,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,61,4,16,ICRA4,wild,7-grey,38,,,0.448,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,62,5,17,ICRA5,wild,7-grey,38,,,0.488,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,43,6,18,ICRA6,wild,7-grey,38,,,0.484,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,63,7,19,ICRA7,wild,7-grey,38,,,0.508,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,44,8,20,ICRA8,wild,7-grey,38,,,0.543,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AHYA,16,1,1,AHYA1,wild,8-purple,29,,,0.626,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AHYA,10,2,2,AHYA2,wild,8-purple,29,,,0.589,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AABR,6,1,3,AABR1,wild,8-purple,29,,,0.626,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AABR,7,2,4,AABR2,wild,8-purple,29,,,0.605,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,25,1,5,AGLO1,wild,8-purple,29,,,0.644,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,27,2,6,AGLO2,wild,8-purple,29,,,0.621,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,22,3,7,AGLO3,wild,8-purple,29,,,0.637,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,26,4,8,AGLO4,wild,8-purple,29,,,0.637,PAM on right,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,34,5,9,AGLO5,wild,8-purple,29,,,0.647,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,24,6,10,AGLO6,wild,8-purple,29,,,0.638,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,21,7,11,AGLO7,wild,8-purple,29,,,0.649,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,AGLO,35,8,12,AGLO8,wild,8-purple,29,,,0.637,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,64,1,13,ICRA1,wild,8-purple,29,,,0.627,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,41,2,14,ICRA2,wild,8-purple,29,,,0.609,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,42,3,15,ICRA3,wild,8-purple,29,,,0.598,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,61,4,16,ICRA4,wild,8-purple,29,,,0.6,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,62,5,17,ICRA5,wild,8-purple,29,,,0.602,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,43,6,18,ICRA6,wild,8-purple,29,,,0.633,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,63,7,19,ICRA7,wild,8-purple,29,,,0.607,,420
ESA,TUT,22020206,4,-14.36102,-170.78142,ICRA,44,8,20,ICRA8,wild,8-purple,29,,,0.608,,420
