Project,Country,Date,Site,Latitude,Longitude,Species,Bag_number,Genotype,Cookie_no,Sophie,Condition,Tank_color,Temperature,PAM1,PAM2,Pam_value,comments,Timepoint
ESA,TUT,20260216,9,-14.36045,-170.74851,AGLO,24,4,9,AGLO4,wild,8-purple,35,,,0.513,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AGLO,21,5,10,AGLO5,wild,8-purple,35,,,0.599,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AGLO,16,6,11,AGLO6,wild,8-purple,35,,,0.565,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AGLO,22,7,12,AGLO7,wild,8-purple,35,,,0.473,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AGLO,17,8,19,AGLO8,wild,8-purple,35,,,0.625,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,32,1,1,AHYA1,wild,1-green,36,,,0.518,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,34,2,2,AHYA2,wild,1-green,36,,,0.605,maybe be wrong nubbin (swapped with cookie 3?),420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,35,3,3,AHYA3,wild,1-green,36,,,0.624,maybe be wrong nubbin (swampped with cookie 2?),420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,31,4,4,AHYA4,wild,1-green,36,,,0.593,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,33,5,5,AHYA5,wild,1-green,36,,,0.563,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,32,1,1,AHYA1,wild,2-blue,38,0.48,0.423,0.4515,repeat measure; mostly tiny branches no base.,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,34,2,2,AHYA2,wild,2-blue,38,,,0.119,added late to experiment,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,35,3,3,AHYA3,wild,2-blue,38,,,0.135,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,31,4,4,AHYA4,wild,2-blue,38,,,0.211,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,33,5,5,AHYA5,wild,2-blue,38,,,0.099,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,32,1,1,AHYA1,wild,3-red,37,,,0.472,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,34,2,2,AHYA2,wild,3-red,37,,,0.445,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,35,3,3,AHYA3,wild,3-red,37,,,0.533,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,31,4,4,AHYA4,wild,3-red,37,,,0.52,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,33,5,5,AHYA5,wild,3-red,37,,,0.402,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,32,1,1,AHYA1,wild,4-yellow,29,,,0.65,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,34,2,2,AHYA2,wild,4-yellow,29,,,0.61,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,35,3,3,AHYA3,wild,4-yellow,29,,,0.627,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,31,4,4,AHYA4,wild,4-yellow,29,,,0.628,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,33,5,5,AHYA5,wild,4-yellow,29,,,0.629,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,32,1,1,AHYA1,wild,5-orange,39,,,0.032,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,34,2,2,AHYA2,wild,5-orange,39,,,0.053,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,35,3,3,AHYA3,wild,5-orange,39,,,0.072,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,31,4,4,AHYA4,wild,5-orange,39,,,0.055,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,33,5,5,AHYA5,wild,5-orange,39,,,0.065,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,32,1,1,AHYA1,wild,6-brown,37.5,,,0.564,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,34,2,2,AHYA2,wild,6-brown,37.5,,,0.565,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,35,3,3,AHYA3,wild,6-brown,37.5,,,0.452,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,31,4,4,AHYA4,wild,6-brown,37.5,,,0.467,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,33,5,5,AHYA5,wild,6-brown,37.5,,,0.525,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,32,1,1,AHYA1,wild,7-grey,38.5,,,0.327,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,34,2,2,AHYA2,wild,7-grey,38.5,,,0.277,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,35,3,3,AHYA3,wild,7-grey,38.5,,,0.243,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,31,4,4,AHYA4,wild,7-grey,38.5,,,0.291,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,33,5,5,AHYA5,wild,7-grey,38.5,,,0.287,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,32,1,1,AHYA1,wild,8-purple,35,,,0.651,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,34,2,2,AHYA2,wild,8-purple,35,,,0.611,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,35,3,3,AHYA3,wild,8-purple,35,,,0.633,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,31,4,4,AHYA4,wild,8-purple,35,,,0.636,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,AHYA,33,5,5,AHYA5,wild,8-purple,35,,,0.606,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,38,1,13,ICRA1,wild,1-green,36,,,0.465,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,9,2,14,ICRA2,wild,1-green,36,,,0.515,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,39,3,15,ICRA3,wild,1-green,36,,,0.505,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,19,4,16,ICRA4,wild,1-green,36,,,0.6,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,36,5,17,ICRA5,wild,1-green,36,,,0.543,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,37,6,18,ICRA6,wild,1-green,36,,,0.515,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,38,1,13,ICRA1,wild,2-blue,38,,,0.19,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,9,2,14,ICRA2,wild,2-blue,38,,,0.309,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,39,3,15,ICRA3,wild,2-blue,38,,,0.209,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,19,4,16,ICRA4,wild,2-blue,38,,,0.307,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,36,5,17,ICRA5,wild,2-blue,38,,,0.413,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,37,6,18,ICRA6,wild,2-blue,38,,,0.312,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,38,1,13,ICRA1,wild,3-red,37,,,0.344,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,9,2,14,ICRA2,wild,3-red,37,,,0.438,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,39,3,15,ICRA3,wild,3-red,37,,,0.396,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,19,4,16,ICRA4,wild,3-red,37,,,0.47,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,36,5,17,ICRA5,wild,3-red,37,,,0.494,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,37,6,18,ICRA6,wild,3-red,37,,,0.362,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,38,1,13,ICRA1,wild,4-yellow,29,,,0.574,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,9,2,14,ICRA2,wild,4-yellow,29,,,0.57,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,39,3,15,ICRA3,wild,4-yellow,29,,,0.544,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,19,4,16,ICRA4,wild,4-yellow,29,,,0.599,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,36,5,17,ICRA5,wild,4-yellow,29,,,0.575,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,37,6,18,ICRA6,wild,4-yellow,29,,,0.576,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,38,1,13,ICRA1,wild,5-orange,39,,,0.008,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,9,2,14,ICRA2,wild,5-orange,39,,,0.045,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,39,3,15,ICRA3,wild,5-orange,39,,,0.034,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,19,4,16,ICRA4,wild,5-orange,39,,,0.062,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,36,5,17,ICRA5,wild,5-orange,39,,,0.042,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,37,6,18,ICRA6,wild,5-orange,39,,,0.02,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,38,1,13,ICRA1,wild,6-brown,37.5,,,0.406,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,9,2,14,ICRA2,wild,6-brown,37.5,,,0.469,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,39,3,15,ICRA3,wild,6-brown,37.5,,,0.43,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,19,4,16,ICRA4,wild,6-brown,37.5,,,0.484,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,36,5,17,ICRA5,wild,6-brown,37.5,,,0.584,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,37,6,18,ICRA6,wild,6-brown,37.5,,,0.504,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,38,1,13,ICRA1,wild,7-grey,38.5,,,0.194,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,9,2,14,ICRA2,wild,7-grey,38.5,,,0.246,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,39,3,15,ICRA3,wild,7-grey,38.5,,,0.195,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,19,4,16,ICRA4,wild,7-grey,38.5,,,0.338,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,36,5,17,ICRA5,wild,7-grey,38.5,,,0.26,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,37,6,18,ICRA6,wild,7-grey,38.5,,,0.218,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,38,1,13,ICRA1,wild,8-purple,35,,,0.474,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,9,2,14,ICRA2,wild,8-purple,35,,,0.571,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,39,3,15,ICRA3,wild,8-purple,35,,,0.519,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,19,4,16,ICRA4,wild,8-purple,35,,,0.543,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,36,5,17,ICRA5,wild,8-purple,35,,,0.609,,420
ESA,TUT,20260216,9,-14.36045,-170.74851,ICRA,37,6,18,ICRA6,wild,8-purple,35,,,0.565,,420
